Sale_ID,Customer_ID,Product_ID,Quantity,Sale_Date
302492,100231,200022,1,6/2/2025 0:00
302493,100023,200060,1,10/16/2025 0:00
302494,100237,200049,1,2/12/2025 0:00
302495,100100,200051,1,9/13/2024 0:00
302496,100059,200091,5,11/30/2024 0:00
302497,100238,200063,2,3/25/2024 0:00
302498,100281,200085,1,3/24/2025 0:00
302499,100072,200061,4,6/14/2024 0:00
302500,100088,200003,3,6/30/2024 0:00
302501,100151,200016,2,2/4/2025 0:00
302502,100087,200010,3,1/12/2024 0:00
302503,100140,200020,2,7/1/2024 0:00
302504,100111,200092,1,11/22/2025 0:00
302505,100273,200028,2,2/18/2024 0:00
302506,100268,200083,3,11/6/2025 0:00
302507,100053,200050,3,3/30/2025 0:00
302508,100027,200077,1,3/1/2026 0:00
302509,100194,200099,1,9/12/2024 0:00
302510,100192,200031,1,1/17/2024 0:00
302511,100216,200004,7,12/11/2024 0:00
302512,100099,200088,3,8/13/2024 0:00
302513,100050,200086,1,6/20/2024 0:00
302514,100023,200054,2,4/15/2026 0:00
302515,100168,200042,2,7/13/2024 0:00
302516,100107,200070,2,3/14/2025 0:00
302517,100062,200030,1,12/31/2024 0:00
302518,100166,200023,1,10/31/2025 0:00
302519,100162,200002,2,4/14/2025 0:00
302520,100113,200009,3,10/12/2024 0:00
302521,100189,200006,1,8/11/2024 0:00
302522,100211,200039,3,5/26/2025 0:00
302523,100053,200092,2,8/5/2025 0:00
302524,100088,200033,6,9/6/2025 0:00
302525,100167,200081,3,11/25/2025 0:00
302526,100069,200043,1,2/18/2026 0:00
302527,100163,200086,2,12/9/2024 0:00
302528,100010,200078,5,4/4/2025 0:00
302529,100196,200066,3,8/26/2024 0:00
302530,100258,200076,3,1/14/2024 0:00
302531,100120,200003,3,5/7/2024 0:00
302532,100159,200031,3,2/14/2026 0:00
302533,100125,200080,1,5/20/2024 0:00
302534,100192,200064,1,6/4/2024 0:00
302535,100193,200027,3,8/31/2024 0:00
302536,100228,200095,4,5/17/2024 0:00
302537,100143,200041,3,2/17/2026 0:00
302538,100021,200067,4,2/28/2025 0:00
302539,100148,200097,1,1/20/2026 0:00
302540,100170,200044,1,7/6/2025 0:00
302541,100028,200086,7,3/31/2026 0:00
302542,100114,200078,4,6/17/2025 0:00
302543,100165,200024,2,1/7/2024 0:00
302544,100034,200063,1,7/16/2024 0:00
302545,100027,200082,8,7/28/2024 0:00
302546,100065,200012,1,7/16/2025 0:00
302547,100105,200031,2,3/12/2025 0:00
302548,100240,200040,1,7/21/2024 0:00
302549,100126,200055,1,9/11/2024 0:00
302550,100156,200037,2,10/12/2025 0:00
302551,100104,200035,4,5/7/2025 0:00
302552,100041,200047,2,6/20/2024 0:00
302553,100242,200057,2,9/16/2025 0:00
302554,100222,200098,1,3/23/2026 0:00
302555,100247,200003,3,3/13/2025 0:00
302556,100043,200098,5,11/3/2024 0:00
302557,100276,200020,2,6/28/2024 0:00
302558,100132,200049,2,4/9/2025 0:00
302559,100146,200049,2,5/7/2025 0:00
302560,100037,200043,1,4/25/2025 0:00
302561,100101,200020,5,1/5/2024 0:00
302562,100007,200065,3,1/18/2025 0:00
302563,100252,200052,5,2/8/2025 0:00
302564,100192,200050,2,10/18/2025 0:00
302565,100037,200053,5,5/7/2024 0:00
302566,100198,200073,1,2/20/2026 0:00
302567,100224,200033,3,2/8/2026 0:00
302568,100179,200066,3,10/12/2025 0:00
302569,100189,200090,1,1/29/2025 0:00
302570,100218,200095,1,5/4/2025 0:00
302571,100018,200047,3,11/23/2025 0:00
302572,100015,200090,3,5/31/2024 0:00
302573,100134,200078,2,11/28/2025 0:00
302574,100076,200033,1,8/15/2025 0:00
302575,100083,200002,1,4/4/2024 0:00
302576,100197,200051,3,3/23/2024 0:00
302577,100266,200025,4,6/18/2024 0:00
302578,100219,200033,3,5/27/2025 0:00
302579,100273,200085,5,8/23/2025 0:00
302580,100158,200094,2,1/15/2026 0:00
302581,100046,200014,3,3/6/2026 0:00
302582,100177,200019,1,8/2/2024 0:00
302583,100204,200090,1,6/21/2024 0:00
302584,100252,200001,1,3/3/2026 0:00
302585,100214,200068,2,10/22/2024 0:00
302586,100221,200022,1,7/9/2024 0:00
302587,100069,200026,2,5/29/2025 0:00
302588,100057,200058,2,8/5/2024 0:00
302589,100096,200026,1,7/6/2024 0:00
302590,100099,200034,7,2/22/2025 0:00
302591,100226,200081,5,4/21/2024 0:00
302592,100086,200011,1,1/21/2025 0:00
302593,100064,200036,1,1/31/2024 0:00
302594,100300,200031,2,11/19/2025 0:00
302595,100052,200002,1,2/8/2026 0:00
302596,100004,200086,2,2/12/2024 0:00
302597,100050,200028,2,1/8/2024 0:00
302598,100193,200078,2,2/18/2026 0:00
302599,100137,200063,2,12/11/2024 0:00
302600,100220,200044,2,12/17/2024 0:00
302601,100162,200031,6,11/12/2025 0:00
302602,100205,200049,3,12/30/2024 0:00
302603,100170,200013,1,12/16/2025 0:00
302604,100206,200093,4,5/22/2024 0:00
302605,100014,200078,1,6/27/2025 0:00
302606,100144,200090,3,9/11/2024 0:00
302607,100189,200058,3,11/5/2025 0:00
302608,100244,200066,2,7/11/2024 0:00
302609,100002,200082,6,4/12/2026 0:00
302610,100165,200003,3,2/16/2024 0:00
302611,100167,200087,2,9/13/2025 0:00
302612,100249,200052,3,3/24/2026 0:00
302613,100042,200045,2,5/2/2025 0:00
302614,100052,200094,2,9/13/2025 0:00
302615,100100,200092,1,6/16/2025 0:00
302616,100293,200092,2,5/10/2024 0:00
302617,100255,200012,1,11/20/2025 0:00
302618,100281,200060,1,4/1/2025 0:00
302619,100060,200062,3,9/3/2024 0:00
302620,100125,200028,1,11/6/2025 0:00
302621,100046,200014,2,1/2/2026 0:00
302622,100015,200021,5,11/30/2024 0:00
302623,100197,200099,1,1/6/2026 0:00
302624,100132,200086,2,11/17/2025 0:00
302625,100064,200086,1,7/1/2025 0:00
302626,100252,200012,4,12/6/2024 0:00
302627,100115,200074,3,9/7/2025 0:00
302628,100034,200083,1,1/4/2026 0:00
302629,100196,200084,3,7/29/2025 0:00
302630,100224,200030,1,4/28/2024 0:00
302631,100149,200012,1,12/14/2024 0:00
302632,100097,200096,6,8/9/2025 0:00
302633,100189,200017,4,1/24/2025 0:00
302634,100296,200095,1,3/4/2024 0:00
302635,100275,200025,4,3/9/2025 0:00
302636,100164,200099,2,11/26/2025 0:00
302637,100065,200067,3,8/27/2025 0:00
302638,100114,200014,2,7/5/2025 0:00
302639,100236,200041,1,10/30/2024 0:00
302640,100113,200064,3,5/30/2024 0:00
302641,100146,200019,3,3/31/2026 0:00
302642,100018,200077,1,5/29/2025 0:00
302643,100064,200036,8,12/24/2025 0:00
302644,100294,200062,3,8/8/2024 0:00
302645,100254,200038,3,1/20/2025 0:00
302646,100031,200043,1,1/3/2026 0:00
302647,100108,200094,5,8/18/2024 0:00
302648,100027,200100,1,5/14/2025 0:00
302649,100201,200039,7,11/6/2025 0:00
302650,100082,200003,2,12/11/2024 0:00
302651,100217,200087,2,12/22/2024 0:00
302652,100201,200051,1,1/14/2026 0:00
302653,100145,200037,3,7/18/2024 0:00
302654,100281,200051,1,11/27/2024 0:00
302655,100298,200007,4,12/27/2025 0:00
302656,100156,200059,3,8/14/2025 0:00
302657,100071,200057,3,10/25/2024 0:00
302658,100075,200027,1,2/5/2026 0:00
302659,100101,200095,3,1/5/2025 0:00
302660,100295,200014,3,5/31/2024 0:00
302661,100193,200055,3,6/21/2024 0:00
302662,100029,200013,2,4/30/2025 0:00
302663,100092,200007,1,6/11/2025 0:00
302664,100174,200076,2,6/1/2024 0:00
302665,100207,200032,1,9/3/2024 0:00
302666,100204,200063,1,9/2/2025 0:00
302667,100089,200084,3,3/5/2026 0:00
302668,100046,200100,2,4/17/2026 0:00
302669,100196,200036,3,3/31/2025 0:00
302670,100189,200002,1,3/25/2024 0:00
302671,100063,200063,3,6/5/2025 0:00
302672,100116,200003,2,8/9/2025 0:00
302673,100246,200036,3,4/6/2024 0:00
302674,100093,200050,2,10/22/2025 0:00
302675,100223,200039,2,4/11/2024 0:00
302676,100167,200009,3,3/25/2026 0:00
302677,100276,200024,2,12/18/2025 0:00
302678,100011,200051,2,7/3/2025 0:00
302679,100272,200063,1,8/21/2025 0:00
302680,100276,200092,4,10/29/2025 0:00
302681,100064,200097,3,11/5/2025 0:00
302682,100061,200024,4,12/12/2025 0:00
302683,100093,200001,2,3/30/2026 0:00
302684,100161,200016,1,8/11/2025 0:00
302685,100106,200084,1,7/29/2025 0:00
302686,100132,200097,1,5/7/2024 0:00
302687,100260,200039,2,7/11/2025 0:00
302688,100088,200055,7,11/4/2025 0:00
302689,100001,200032,1,6/15/2025 0:00
302690,100151,200085,2,5/23/2024 0:00
302691,100296,200063,3,6/19/2025 0:00
302692,100181,200078,2,8/2/2024 0:00
302693,100051,200085,4,8/30/2024 0:00
302694,100019,200025,1,8/8/2024 0:00
302695,100069,200078,2,8/28/2025 0:00
302696,100184,200036,1,9/29/2025 0:00
302697,100217,200010,2,9/23/2024 0:00
302698,100196,200084,5,2/13/2025 0:00
302699,100234,200011,6,11/23/2025 0:00
302700,100218,200089,1,7/27/2024 0:00
302701,100037,200081,3,10/10/2025 0:00
302702,100099,200092,2,11/4/2025 0:00
302703,100262,200078,1,4/21/2026 0:00
302704,100079,200041,8,3/20/2025 0:00
302705,100195,200004,6,9/10/2024 0:00
302706,100040,200035,1,4/22/2024 0:00
302707,100281,200053,1,10/17/2025 0:00
302708,100046,200047,5,3/7/2026 0:00
302709,100140,200019,4,8/19/2024 0:00
302710,100141,200002,1,8/15/2024 0:00
302711,100194,200014,4,5/6/2024 0:00
302712,100090,200068,3,11/9/2024 0:00
302713,100251,200013,2,12/18/2025 0:00
302714,100293,200037,2,9/14/2025 0:00
302715,100051,200007,1,2/8/2026 0:00
302716,100200,200024,1,1/29/2026 0:00
302717,100273,200071,2,2/16/2025 0:00
302718,100245,200076,1,1/10/2024 0:00
302719,100263,200092,1,5/9/2024 0:00
302720,100074,200049,2,9/30/2024 0:00
302721,100028,200093,3,1/14/2025 0:00
302722,100128,200087,3,12/24/2025 0:00
302723,100235,200024,2,12/28/2024 0:00
302724,100240,200065,1,3/14/2025 0:00
302725,100267,200092,5,4/13/2026 0:00
302726,100118,200040,3,3/30/2024 0:00
302727,100157,200053,3,4/2/2024 0:00
302728,100041,200010,3,4/5/2024 0:00
302729,100085,200074,1,1/31/2026 0:00
302730,100147,200071,5,4/7/2026 0:00
302731,100006,200055,3,1/18/2026 0:00
302732,100070,200062,2,12/2/2025 0:00
302733,100273,200090,1,1/15/2024 0:00
302734,100098,200096,1,3/11/2025 0:00
302735,100274,200096,1,1/26/2026 0:00
302736,100271,200088,3,9/13/2025 0:00
302737,100230,200022,3,2/21/2026 0:00
302738,100269,200029,1,1/10/2025 0:00
302739,100069,200066,2,2/22/2024 0:00
302740,100217,200064,2,1/17/2025 0:00
302741,100058,200044,5,9/12/2024 0:00
302742,100277,200099,4,10/24/2024 0:00
302743,100154,200062,1,8/6/2024 0:00
302744,100002,200095,3,2/7/2025 0:00
302745,100112,200040,5,10/20/2025 0:00
302746,100264,200005,5,9/24/2025 0:00
302747,100250,200008,2,9/22/2025 0:00
302748,100236,200043,1,4/19/2024 0:00
302749,100003,200045,5,7/9/2024 0:00
302750,100206,200046,1,3/17/2025 0:00
302751,100252,200026,1,6/10/2025 0:00
302752,100079,200053,1,5/14/2025 0:00
302753,100004,200020,3,9/13/2024 0:00
302754,100116,200061,2,11/2/2024 0:00
302755,100187,200055,5,7/3/2025 0:00
302756,100138,200014,7,11/3/2025 0:00
302757,100225,200021,1,2/4/2026 0:00
302758,100223,200001,2,12/27/2025 0:00
302759,100102,200015,1,2/11/2024 0:00
302760,100069,200051,2,12/5/2024 0:00
302761,100017,200021,3,5/5/2025 0:00
302762,100137,200016,2,7/17/2025 0:00
302763,100254,200088,3,11/28/2024 0:00
302764,100205,200065,3,1/29/2026 0:00
302765,100200,200017,1,4/20/2024 0:00
302766,100011,200017,1,5/27/2025 0:00
302767,100007,200099,3,2/23/2024 0:00
302768,100176,200055,7,1/25/2026 0:00
302769,100005,200056,2,10/15/2024 0:00
302770,100249,200011,3,9/10/2024 0:00
302771,100079,200094,2,9/12/2024 0:00
302772,100144,200099,1,9/26/2024 0:00
302773,100127,200086,4,7/22/2024 0:00
302774,100243,200091,4,4/15/2024 0:00
302775,100258,200079,1,8/28/2025 0:00
302776,100077,200030,1,2/14/2025 0:00
302777,100020,200036,8,5/29/2024 0:00
302778,100219,200003,3,4/3/2024 0:00
302779,100027,200049,2,11/9/2024 0:00
302780,100119,200029,1,5/5/2025 0:00
302781,100032,200066,2,2/22/2024 0:00
302782,100156,200015,1,10/14/2024 0:00
302783,100180,200092,2,11/23/2024 0:00
302784,100025,200024,1,2/23/2024 0:00
302785,100165,200028,1,10/13/2024 0:00
302786,100052,200056,1,5/18/2025 0:00
302787,100187,200043,1,4/9/2024 0:00
302788,100007,200088,2,5/13/2024 0:00
302789,100170,200047,3,1/5/2025 0:00
302790,100271,200078,2,10/27/2025 0:00
302791,100142,200027,2,3/30/2024 0:00
302792,100055,200017,3,9/8/2025 0:00
302793,100062,200006,2,11/1/2025 0:00
302794,100098,200025,3,4/11/2024 0:00
302795,100039,200070,3,11/4/2024 0:00
302796,100243,200098,1,1/8/2026 0:00
302797,100079,200006,1,3/4/2025 0:00
302798,100282,200092,1,2/16/2026 0:00
302799,100287,200045,5,4/4/2025 0:00
302800,100061,200056,1,3/5/2025 0:00
302801,100269,200065,4,6/19/2024 0:00
302802,100141,200090,6,10/23/2024 0:00
302803,100024,200073,1,12/11/2025 0:00
302804,100098,200095,4,5/21/2025 0:00
302805,100273,200066,7,6/18/2024 0:00
302806,100225,200097,2,7/29/2025 0:00
302807,100200,200052,3,7/30/2024 0:00
302808,100095,200001,1,8/11/2024 0:00
302809,100005,200066,2,12/25/2025 0:00
302810,100269,200034,1,8/13/2024 0:00
302811,100152,200091,1,5/1/2024 0:00
302812,100088,200029,1,8/31/2024 0:00
302813,100150,200006,3,10/11/2024 0:00
302814,100069,200035,4,2/22/2024 0:00
302815,100128,200027,2,1/2/2024 0:00
302816,100178,200081,3,1/12/2025 0:00
302817,100167,200011,6,7/16/2025 0:00
302818,100136,200093,1,9/18/2025 0:00
302819,100151,200042,7,10/2/2025 0:00
302820,100006,200046,1,10/13/2024 0:00
302821,100091,200033,7,7/4/2025 0:00
302822,100299,200014,3,12/5/2025 0:00
302823,100196,200084,1,10/3/2025 0:00
302824,100283,200027,4,8/13/2024 0:00
302825,100167,200035,1,10/6/2025 0:00
302826,100203,200020,2,1/17/2026 0:00
302827,100223,200048,1,5/5/2025 0:00
302828,100048,200064,1,7/8/2024 0:00
302829,100091,200025,2,1/16/2026 0:00
302830,100093,200083,1,11/13/2024 0:00
302831,100084,200023,4,12/4/2025 0:00
302832,100097,200009,1,3/12/2025 0:00
302833,100126,200059,5,2/16/2025 0:00
302834,100052,200093,2,1/14/2026 0:00
302835,100007,200078,1,1/28/2025 0:00
302836,100011,200015,4,2/20/2026 0:00
302837,100023,200017,1,3/26/2024 0:00
302838,100138,200019,5,9/6/2025 0:00
302839,100007,200002,6,4/18/2024 0:00
302840,100278,200095,4,12/25/2025 0:00
302841,100044,200026,1,2/16/2026 0:00
302842,100289,200057,4,11/10/2024 0:00
302843,100170,200062,1,2/27/2024 0:00
302844,100279,200089,1,7/10/2025 0:00
302845,100064,200003,4,4/15/2024 0:00
302846,100279,200038,1,3/1/2025 0:00
302847,100073,200001,5,1/25/2024 0:00
302848,100117,200055,2,12/27/2024 0:00
302849,100147,200029,5,12/1/2025 0:00
302850,100197,200088,5,4/22/2026 0:00
302851,100058,200063,1,4/22/2024 0:00
302852,100115,200014,6,10/15/2024 0:00
302853,100183,200010,3,5/1/2024 0:00
302854,100185,200011,5,9/11/2025 0:00
302855,100078,200023,2,12/8/2024 0:00
302856,100093,200087,2,11/14/2025 0:00
302857,100155,200080,4,12/22/2024 0:00
302858,100054,200035,5,11/8/2025 0:00
302859,100189,200034,4,12/29/2025 0:00
302860,100040,200001,4,6/1/2024 0:00
302861,100076,200041,1,4/2/2025 0:00
302862,100245,200009,1,3/13/2025 0:00
302863,100143,200019,1,5/10/2024 0:00
302864,100094,200099,2,11/22/2024 0:00
302865,100254,200055,2,2/27/2025 0:00
302866,100171,200018,4,10/31/2025 0:00
302867,100126,200050,2,5/24/2025 0:00
302868,100276,200069,2,7/3/2025 0:00
302869,100118,200050,1,1/2/2026 0:00
302870,100216,200068,2,12/11/2025 0:00
302871,100113,200090,1,1/5/2025 0:00
302872,100002,200027,8,1/18/2024 0:00
302873,100186,200072,2,5/16/2024 0:00
302874,100057,200008,5,1/4/2025 0:00
302875,100072,200038,2,7/18/2025 0:00
302876,100216,200032,1,8/17/2024 0:00
302877,100029,200096,1,12/13/2025 0:00
302878,100074,200049,3,12/13/2025 0:00
302879,100218,200048,1,4/18/2024 0:00
302880,100298,200010,2,8/31/2025 0:00
302881,100081,200004,1,5/24/2024 0:00
302882,100041,200032,1,8/5/2025 0:00
302883,100214,200020,3,4/26/2025 0:00
302884,100072,200096,2,11/2/2024 0:00
302885,100241,200053,3,3/30/2025 0:00
302886,100007,200037,1,3/2/2024 0:00
302887,100017,200078,3,5/30/2025 0:00
302888,100083,200002,2,3/9/2025 0:00
302889,100233,200071,3,9/21/2024 0:00
302890,100293,200065,1,8/20/2024 0:00
302891,100217,200021,1,4/4/2024 0:00
302892,100268,200049,7,5/8/2024 0:00
302893,100109,200052,3,8/12/2024 0:00
302894,100201,200024,4,7/26/2025 0:00
302895,100040,200089,2,11/16/2024 0:00
302896,100208,200049,1,4/2/2026 0:00
302897,100191,200083,2,10/3/2024 0:00
302898,100056,200014,1,9/9/2025 0:00
302899,100172,200004,1,6/15/2024 0:00
302900,100278,200014,1,9/3/2025 0:00
302901,100006,200097,5,7/11/2024 0:00
302902,100283,200026,3,2/3/2024 0:00
302903,100124,200035,1,8/6/2025 0:00
302904,100290,200006,2,3/20/2026 0:00
302905,100248,200006,1,4/5/2024 0:00
302906,100159,200002,7,2/8/2026 0:00
302907,100145,200051,2,11/18/2024 0:00
302908,100201,200093,2,5/12/2024 0:00
302909,100050,200043,2,1/29/2026 0:00
302910,100258,200013,2,3/4/2026 0:00
302911,100077,200004,2,1/26/2025 0:00
302912,100245,200076,4,2/8/2024 0:00
302913,100149,200021,1,4/19/2025 0:00
302914,100041,200081,1,1/5/2026 0:00
302915,100119,200028,4,10/31/2025 0:00
302916,100073,200099,3,5/28/2025 0:00
302917,100265,200094,3,6/19/2025 0:00
302918,100175,200058,4,12/13/2024 0:00
302919,100149,200047,3,3/17/2025 0:00
302920,100021,200092,3,1/31/2025 0:00
302921,100123,200027,8,9/13/2025 0:00
302922,100039,200020,2,5/24/2025 0:00
302923,100050,200002,1,11/12/2024 0:00
302924,100281,200012,2,4/10/2025 0:00
302925,100161,200022,5,6/14/2024 0:00
302926,100035,200036,2,12/27/2024 0:00
302927,100046,200010,1,3/1/2026 0:00
302928,100236,200034,7,9/19/2024 0:00
302929,100227,200084,5,5/6/2024 0:00
302930,100292,200063,1,10/20/2024 0:00
302931,100206,200053,4,11/27/2025 0:00
302932,100067,200057,2,10/1/2025 0:00
302933,100161,200048,1,2/27/2025 0:00
302934,100260,200058,1,11/29/2025 0:00
302935,100022,200080,7,2/28/2024 0:00
302936,100126,200090,4,1/9/2024 0:00
302937,100080,200014,1,6/11/2024 0:00
302938,100292,200052,4,8/16/2024 0:00
302939,100199,200060,3,12/23/2024 0:00
302940,100239,200060,3,4/17/2026 0:00
302941,100239,200014,1,1/19/2026 0:00
302942,100056,200051,3,7/23/2024 0:00
302943,100206,200043,1,12/16/2024 0:00
302944,100249,200028,3,5/2/2025 0:00
302945,100059,200036,2,7/12/2025 0:00
302946,100080,200061,1,8/6/2024 0:00
302947,100164,200073,1,9/7/2025 0:00
302948,100195,200008,5,1/5/2025 0:00
302949,100221,200061,1,8/4/2024 0:00
302950,100012,200098,3,10/3/2024 0:00
302951,100130,200082,1,5/25/2024 0:00
302952,100036,200036,2,11/1/2024 0:00
302953,100232,200054,2,11/16/2025 0:00
302954,100133,200024,4,4/4/2024 0:00
302955,100220,200044,6,10/31/2024 0:00
302956,100085,200026,1,3/5/2025 0:00
302957,100247,200061,2,3/13/2026 0:00
302958,100083,200090,2,12/10/2025 0:00
302959,100293,200050,4,7/28/2025 0:00
302960,100102,200010,3,8/15/2025 0:00
302961,100075,200042,3,4/23/2026 0:00
302962,100163,200002,1,4/14/2025 0:00
302963,100076,200064,4,4/26/2024 0:00
302964,100209,200034,2,1/4/2024 0:00
302965,100231,200017,3,10/16/2025 0:00
302966,100297,200013,1,2/2/2026 0:00
302967,100097,200054,3,3/3/2026 0:00
302968,100086,200077,2,12/22/2024 0:00
302969,100108,200025,7,8/13/2025 0:00
302970,100008,200048,4,1/17/2024 0:00
302971,100155,200040,2,5/7/2024 0:00
302972,100256,200084,8,2/27/2025 0:00
302973,100211,200046,2,7/9/2025 0:00
302974,100219,200067,7,12/9/2024 0:00
302975,100059,200023,2,1/17/2025 0:00
302976,100091,200071,2,7/9/2025 0:00
302977,100224,200049,1,11/6/2025 0:00
302978,100224,200082,1,9/27/2025 0:00
302979,100051,200012,4,4/16/2024 0:00
302980,100046,200084,1,2/25/2025 0:00
302981,100054,200064,3,9/30/2025 0:00
302982,100279,200013,3,5/30/2025 0:00
302983,100298,200005,3,3/6/2025 0:00
302984,100109,200029,3,7/18/2025 0:00
302985,100196,200015,1,4/25/2025 0:00
302986,100064,200045,6,4/20/2025 0:00
302987,100212,200083,3,1/28/2026 0:00
302988,100203,200001,5,3/11/2026 0:00
302989,100115,200065,1,11/5/2025 0:00
302990,100136,200040,4,3/25/2026 0:00
302991,100213,200087,1,2/28/2025 0:00
302992,100017,200002,1,3/20/2026 0:00
302993,100192,200067,4,9/6/2025 0:00
302994,100163,200043,1,8/8/2025 0:00
302995,100221,200031,2,2/4/2025 0:00
302996,100099,200079,3,4/28/2026 0:00
302997,100027,200074,2,10/13/2025 0:00
302998,100200,200094,1,11/21/2024 0:00
302999,100265,200021,2,4/11/2024 0:00
303000,100065,200065,1,8/13/2025 0:00
303001,100201,200098,3,9/23/2024 0:00
303002,100284,200021,6,7/27/2024 0:00
303003,100048,200012,1,1/12/2024 0:00
303004,100079,200004,3,7/10/2025 0:00
303005,100041,200074,2,1/30/2026 0:00
303006,100067,200059,3,3/7/2026 0:00
303007,100184,200024,1,8/15/2024 0:00
303008,100153,200025,2,9/8/2024 0:00
303009,100194,200099,1,2/22/2024 0:00
303010,100141,200011,5,10/4/2025 0:00
303011,100012,200082,7,4/15/2024 0:00
303012,100057,200059,5,5/5/2024 0:00
303013,100055,200019,1,7/3/2024 0:00
303014,100048,200010,2,1/5/2025 0:00
303015,100107,200051,1,3/25/2026 0:00
303016,100012,200053,1,10/2/2025 0:00
303017,100040,200027,3,1/19/2025 0:00
303018,100161,200082,5,4/7/2026 0:00
303019,100083,200024,1,7/1/2024 0:00
303020,100291,200081,3,2/2/2024 0:00
303021,100061,200044,8,5/10/2025 0:00
303022,100280,200001,1,1/29/2026 0:00
303023,100131,200016,1,1/31/2024 0:00
303024,100275,200003,2,2/18/2026 0:00
303025,100079,200028,4,4/27/2024 0:00
303026,100112,200004,1,8/13/2024 0:00
303027,100043,200094,3,5/9/2024 0:00
303028,100138,200036,2,4/4/2024 0:00
303029,100179,200091,2,10/28/2024 0:00
303030,100240,200096,4,3/22/2025 0:00
303031,100263,200052,5,9/13/2024 0:00
303032,100089,200026,3,1/4/2026 0:00
303033,100144,200051,1,3/23/2026 0:00
303034,100160,200022,4,1/9/2026 0:00
303035,100250,200056,5,3/9/2025 0:00
303036,100140,200041,3,9/13/2025 0:00
303037,100197,200055,1,12/27/2024 0:00
303038,100192,200081,4,4/5/2025 0:00
303039,100086,200005,6,9/16/2024 0:00
303040,100210,200038,3,10/22/2025 0:00
303041,100272,200046,2,4/27/2024 0:00
303042,100093,200042,2,7/9/2024 0:00
303043,100184,200032,1,11/3/2025 0:00
303044,100191,200048,1,11/17/2024 0:00
303045,100063,200002,1,1/12/2024 0:00
303046,100169,200028,2,3/25/2026 0:00
303047,100165,200030,2,1/29/2025 0:00
303048,100146,200078,1,8/10/2024 0:00
303049,100053,200072,1,9/14/2025 0:00
303050,100039,200074,5,3/7/2025 0:00
303051,100223,200041,4,7/21/2024 0:00
303052,100101,200007,4,5/25/2025 0:00
303053,100024,200036,2,5/7/2024 0:00
303054,100232,200022,3,8/28/2025 0:00
303055,100197,200031,2,10/18/2024 0:00
303056,100010,200083,4,8/12/2025 0:00
303057,100003,200060,1,2/16/2025 0:00
303058,100019,200069,5,2/10/2024 0:00
303059,100173,200083,1,4/26/2025 0:00
303060,100049,200054,3,10/8/2024 0:00
303061,100163,200097,1,3/22/2024 0:00
303062,100285,200100,1,9/19/2025 0:00
303063,100025,200051,1,4/10/2025 0:00
303064,100253,200083,6,5/4/2024 0:00
303065,100192,200080,1,8/17/2024 0:00
303066,100025,200002,1,11/26/2024 0:00
303067,100224,200029,1,7/14/2024 0:00
303068,100189,200069,7,12/5/2025 0:00
303069,100027,200034,5,2/14/2024 0:00
303070,100057,200007,6,3/17/2024 0:00
303071,100136,200043,3,3/21/2026 0:00
303072,100195,200035,3,5/21/2024 0:00
303073,100299,200059,1,11/22/2024 0:00
303074,100076,200097,2,2/27/2025 0:00
303075,100229,200086,1,6/24/2025 0:00
303076,100124,200074,2,5/16/2025 0:00
303077,100144,200042,3,5/9/2025 0:00
303078,100116,200012,1,10/30/2024 0:00
303079,100043,200046,2,9/5/2024 0:00
303080,100106,200089,1,5/21/2025 0:00
303081,100031,200028,1,8/9/2024 0:00
303082,100240,200050,1,4/17/2024 0:00
303083,100175,200027,4,2/18/2026 0:00
303084,100271,200066,4,2/17/2026 0:00
303085,100160,200091,2,6/6/2024 0:00
303086,100259,200014,5,8/12/2024 0:00
303087,100187,200050,7,9/27/2025 0:00
303088,100263,200026,4,7/11/2024 0:00
303089,100036,200036,2,12/3/2025 0:00
303090,100158,200074,3,5/30/2024 0:00
303091,100237,200014,3,9/3/2024 0:00
303092,100009,200059,1,1/30/2024 0:00
303093,100244,200085,2,12/26/2024 0:00
303094,100136,200016,5,3/27/2024 0:00
303095,100182,200056,1,2/10/2025 0:00
303096,100258,200056,2,2/24/2024 0:00
303097,100226,200035,2,2/20/2024 0:00
303098,100196,200094,5,7/17/2024 0:00
303099,100151,200025,2,8/31/2025 0:00
303100,100142,200068,3,6/15/2025 0:00
303101,100222,200014,3,10/23/2025 0:00
303102,100128,200015,1,2/24/2024 0:00
303103,100019,200074,1,3/8/2024 0:00
303104,100273,200013,1,9/27/2025 0:00
303105,100208,200051,2,8/13/2024 0:00
303106,100138,200064,1,3/15/2026 0:00
303107,100105,200045,3,12/23/2025 0:00
303108,100148,200094,1,7/8/2024 0:00
303109,100258,200090,3,1/26/2026 0:00
303110,100157,200089,1,11/18/2024 0:00
303111,100036,200022,1,4/11/2025 0:00
303112,100073,200002,3,3/14/2025 0:00
303113,100172,200003,1,9/27/2024 0:00
303114,100040,200022,3,1/10/2024 0:00
303115,100181,200061,2,5/15/2025 0:00
303116,100127,200061,1,4/18/2026 0:00
303117,100009,200073,3,10/24/2024 0:00
303118,100117,200068,2,2/12/2026 0:00
303119,100076,200100,1,11/7/2024 0:00
303120,100172,200058,2,12/25/2024 0:00
303121,100280,200033,3,9/16/2024 0:00
303122,100187,200059,1,12/27/2024 0:00
303123,100155,200091,1,6/14/2025 0:00
303124,100248,200015,1,6/15/2025 0:00
303125,100011,200019,7,8/13/2024 0:00
